Date,ABEV3.SA,ALPA4.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BEEF3.SA,BIDI11.SA,BPAC11.SA,BPAN4.SA,BRAP4.SA,BRFS3.SA,BRML3.SA,CASH3.SA,CCRO3.SA,CIEL3.SA,CMIG4.SA,COGN3.SA,CPFE3.SA,CPLE6.SA,CRFB3.SA,CSAN3.SA,CVCB3.SA,CYRE3.SA,DXCO3.SA,ECOR3.SA,EGIE3.SA,ENBR3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,EZTC3.SA,FLRY3.SA,GNDI3.SA,HAPV3.SA,HYPE3.SA,IGTI11.SA,IRBR3.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,JHSF3.SA,LCAM3.SA,LREN3.SA,LWSA3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,NTCO3.SA,PETR3.SA,PETR4.SA,PETZ3.SA,POSI3.SA,PRIO3.SA,QUAL3.SA,RAIL3.SA,RDOR3.SA,RENT3.SA,RRRP3.SA,SANB11.SA,SBSP3.SA,SOMA3.SA,SULA11.SA,TIMS3.SA,TOTS3.SA,UGPA3.SA,VBBR3.SA,VIIA3.SA,VIVT3.SA,WEGE3.SA,YDUQ3.SA
2014-01-16,0.9649223953546355,0.9285714018101588,0.9612478686828049,0.9583333333333334,0.9353719642589582,0.9550835789396013,1.03022220858169,,,0.9701149155652916,0.9283347407113497,0.89305586735512,0.9988248927718841,,0.9437105370002632,1.0058993147063289,0.9782135184665913,0.9989583095328683,1.0200000021812274,1.0200134032917192,,0.9994744397690377,0.9808307192093901,1.0705128044022802,0.9920508229890803,0.9121851600611571,0.9515333931599458,0.9268292938651506,1.1147541141772441,1.0508474232776177,1.0430013372990952,0.9871290836734121,1.0326087170602698,,,0.9444762821133599,,,0.9738040757616301,0.9708121548376373,1.0313952897805818,1.1047380487491647,0.9057142606073462,0.969491528096863,,1.1688311977840078,1.0903309174290314,0.9573604160583967,,0.9298356714229012,0.9307462777664413,,1.1801470604348143,1.2771083904742009,0.9012724918994178,,,0.9511450028773757,,0.9326007251278589,0.9048536440499391,,0.976535515015599,1.1221122532908652,0.9696721569541474,0.9913713748821346,,1.1318241998596537,1.0894941849862023,0.9539471989069216,0.9752720070732263
2014-01-17,0.9568718533117154,0.9357142522626988,0.9527411911471332,0.9333333174387616,0.9211854214068093,0.9456824577862805,1.0257778472831867,,,0.9655172186997779,0.9225352188093529,0.8897589406822026,0.9911867795578254,,0.9477311972781335,1.0006051371748959,0.980392083683842,0.9804687507761021,1.010810817885062,1.0106738044854664,,1.0039422093563934,0.9520766761481599,1.0527065365476325,0.9801271040719345,0.8999319703645535,0.9433187239931483,0.9358626593632495,1.0983606442347313,1.0508474232776177,1.0276436869450085,0.975688258832709,1.0326087170602698,,,0.9129937284583961,,,0.9646925418656787,0.9517766377875589,1.0174418153345057,1.1072318712706224,0.8971428390425056,0.958813439715987,,1.1974026617422393,1.0852418563578297,0.9480202940353276,,0.9235145346720299,0.9259701629183186,,1.1470587693902456,1.3975903493327761,0.9017112071750453,,,0.9511450028773757,,0.9164835588639245,0.9098613895314476,,0.9730848094926934,1.1056105400212342,0.9614754934186567,0.9730126457176507,,1.1318241998596537,1.068741934586896,0.945723556377339,0.9599406778709727
2014-01-20,0.9603220699456997,0.9357142522626988,0.9470701178597029,0.9291666348775228,0.9120428596477728,0.9401114852582682,1.022222237548663,,,0.9862069094034591,0.9030654781506571,0.8784257601568576,0.9823736428843437,,0.953475044627138,0.9992437031683002,0.9665940063580466,0.9763020882486465,0.9891891821149378,0.9943295662189333,,0.9968463001981088,0.9584664770368017,1.0541310705802545,0.9817169767535061,0.9012934070330789,0.9405805009375491,0.8988256773385888,1.0950819502462288,1.0508474232776177,1.0201842926411726,0.9778333495847252,1.0206522323909475,,,0.8941042071832696,,,0.9601366480596983,0.944162406804954,1.0174418153345057,1.097256819008797,0.8299998324257759,0.9713559155464225,,1.2129870628502355,1.0687023578273052,0.9401015631235795,,0.9039191192534187,0.9062686749358674,,1.1360293682600189,1.481927763621475,0.90390520201491,,,0.9465647987402149,,0.9120879236043274,0.9129430507998374,,0.9661835629581226,1.116336622172094,0.9628416040079053,0.9827427497642692,,1.1318241998596537,1.049546041120953,0.9342104356292172,0.9515331565026773
2014-01-21,0.9718229383134743,0.9214285513576193,0.9291115163025949,0.9333333174387616,0.9293820921676411,0.950905279535392,1.022222237548663,,,0.9862069094034591,0.8748964992609704,0.8691531293252363,0.9841363037265173,,0.9477311972781335,0.9845712455047204,0.9840232745208637,0.9695311995533624,0.9908108157038347,0.9939960346805998,,0.9829173183997069,0.9444089516443845,1.0363248027256067,0.9856915186597318,0.891763155593495,0.9474260912187407,0.8888888791808225,1.0754098740253866,1.0593219397806726,1.0118472794599416,0.9653200258448255,1.0298913671636867,,,0.9055523936243677,,,0.9669704041966658,0.9574872808212956,1.0,1.097256819008797,0.8285714154340765,0.9762711009003844,,1.254545465804892,1.0597964842696623,0.9350254401589579,,0.9070796876288546,0.9158209046321129,,1.1507353240875429,1.3132530786697305,0.921895541240073,,,0.9554197958628394,,0.8893773393841236,0.9260401295586442,,0.9661835629581226,1.111386171140005,0.9590164473668752,0.9875160585655115,,1.1318241998596537,1.0516213156381513,0.9299341033417634,0.9515331565026773
2014-01-22,0.985624024231152,0.9464285279415084,0.9451796924926998,0.9358332951863607,0.9401008585973902,0.9571726936376056,1.0408889515740318,,,0.9908046062689728,0.8902237115262386,0.895528542708575,1.011750904743771,,0.9569213092146303,0.998336146970261,1.0094407810191137,0.9721354257211912,1.0194593849440117,1.0210140774325993,,0.9863338547197655,0.9520766761481599,1.08974360628955,0.9960253648953057,0.9046970960843456,0.9466046177736223,0.8897922244678922,1.0819672620023917,1.0593219397806726,1.013602412599297,1.0046478670443435,1.0271739136068492,,,0.9330280410830029,,,0.963553526128182,0.9597081233605697,1.0023255236281672,1.0897754703564269,0.7857142565201699,1.023728800527793,,1.2727273290244594,1.142493643261497,0.9482233250118711,,0.9348925567104672,0.9456716509007695,,1.1323529012166098,1.4698795820981827,0.9179464342206619,,,0.9679389562951921,,0.8937729047774684,0.946070891066878,,0.9627328574352173,1.1311881326403614,0.9404372493708278,0.9961446136503831,,1.1318241998596537,1.0866407320023224,0.9361842498005775,0.9520277276807896
2014-01-23,0.9516964186698688,0.9214285513576193,0.9215502880662665,0.8962500095367433,0.9123581566471741,0.9355849650669583,1.0151111042908452,,,0.9678161219414048,0.8653687196536904,0.8994436971735552,0.9841363037265173,,0.9379666896512586,0.9756467434715929,1.0,0.9596353387977541,1.0037837753536343,1.0013342852050928,,0.9603154083340159,0.9501597602566305,1.0676638042625575,0.9856915186597318,0.892443841467773,0.9222344129934733,0.8879855338937528,1.0459016281288631,1.0593219397806726,1.0179902977554027,0.992849542570575,1.0217391101534283,,,0.926159183807603,,,0.9407743953862929,0.9406726063104911,0.9418604676951711,1.0847879442255142,0.7571426980349265,0.9916949296724547,,1.246753327177799,1.1221375324410043,0.9413198070746798,,0.9134007640968981,0.9235821054942572,,1.1102940989561563,1.4457832190515982,0.9192628311245807,,,0.9679389562951921,,0.9003663227337381,0.9325885954654475,,0.9523809053777409,1.0808581274887892,0.9234973370907444,0.9803561653966418,,1.1318241998596537,1.0682231159575963,0.914473672351513,0.9535114412151265
2014-01-24,0.94479587571103,0.9085714205430477,0.9168243260555483,0.8820833365122477,0.9013240932180239,0.9171309435474178,1.0195555518005777,,,0.9655172186997779,0.8848384603123861,0.8947042913891126,0.9576968937060727,,0.919012070087887,0.9639994731348109,0.9941902439457276,0.9369791175135326,0.9881080567018815,0.9756504481323068,,0.9513797563539318,0.942492035752855,1.045584070161086,0.9761525621657091,0.8754254611314083,0.9222344129934733,0.8762421325344449,0.9868852240459896,1.0381355674582136,1.0057042611644806,0.9771183503185941,1.0217391101534283,,,0.9055523936243677,,,0.9339407238213284,0.9282994960653667,0.9593022830296768,1.0473814387876683,0.7428570976062635,0.9703389500543476,,1.1948051996306681,1.1145039074681224,0.9279187750615454,,0.8900126545711986,0.9014925600877449,,1.0992646978259295,1.5662650342845206,0.9179464342206619,,,0.9435114577338801,,0.8857143216455012,0.9052388608925628,,0.9592822341679318,1.056930737671025,0.9040983787588796,0.9689737028909062,,0.8335552647265215,1.0739300219253565,0.9305920413988834,0.938674588861178
2014-01-27,0.9223692482083916,0.9035714252262699,0.9357279712848423,0.8929166793823242,0.9016393201358516,0.9216573937305277,0.9911111049805348,,,0.9379310375066963,0.8777962155899645,0.894498267861713,0.9600469406249177,,0.9201608614686432,0.9529572402633887,0.9782135184665913,0.9453124425684434,0.9967567328222063,0.9646431121085071,,0.96241787486861,0.9329073953575501,1.0576923377362883,0.9856915186597318,0.8686181479488438,0.9255203067739471,0.8401084957968539,0.9868852240459896,1.0381355674582136,0.9872751016626635,0.9688952080827267,1.0059782941647881,,,0.8900973555762,,,0.9533029764947341,0.9470177585250393,0.9790697328847072,1.0,0.728571548267303,0.9525423003725916,,1.1688311977840078,1.0979645424019133,0.9273096821319147,,0.8862200207469378,0.9020895317419252,,1.1360293682600189,1.4578314005748907,0.9148749251371968,,,0.9419846909168835,,0.8739927207749117,0.8744222482086645,,0.9316770012627883,1.0453795541194835,0.8841529918550266,0.9519000791652965,,0.8335552647265215,1.0285344308842645,0.9243420009735999,0.9396637312174028
2014-01-28,0.9258194648423759,0.9185714111766033,0.930056897997412,0.8829166889190674,0.9044767128041696,0.9223537652965293,0.9706667154047482,,,0.9333333406411827,0.8939519692315218,0.8912013411887957,0.9400705365904165,,0.9144170141196385,0.9546211930026639,0.9854756513323641,0.9570312119709962,0.9967567328222063,0.9706471569537867,,0.9668857572613382,0.9137380536292824,1.0541310705802545,0.9777423416488116,0.860449333177785,0.9312705556053893,0.8690153702378874,1.016393469942513,0.9957626606836505,0.9872751016626635,0.9760457584657746,0.9951086872579469,,,0.8986834817597088,,,0.9544419922322307,0.9536801653299932,0.9709302338475856,0.9850373621512608,0.7399998038155424,0.9491525139708308,,1.1662337356724366,1.1119594102986003,0.9147208321167934,,0.8862200207469378,0.8985074740737232,,1.2022058626952679,1.3975903493327761,0.906537912130402,,,0.9572519738315327,,0.8695970855153147,0.8590138683941153,,0.9316770012627883,1.0610560873024322,0.9161202772539572,0.9693408858781551,,0.8335552647265215,1.0295719691883283,0.921381544800386,0.9376854465049534
2014-01-29,0.9229442477504322,0.9035714252262699,0.8988659949165453,0.84375,0.8921815314589876,0.9011141875047824,0.9946666285038293,,,0.9379310375066963,0.929991734219919,0.8994436971735552,0.9142185126466433,,0.9046525064927639,0.9579488990621421,0.9694989258532277,0.9546874580904856,0.9837837731724067,0.9452969309452136,,0.9553219657103252,0.8881789110123731,1.0413105359887411,0.9777423416488116,0.8509190168182321,0.9351040548263507,0.8798555136827235,1.0491803221173657,1.0508474232776177,0.9741114461943469,0.9688952080827267,1.0016304721341023,,,0.8780767461657323,,,0.943052426861286,0.9355964120511319,0.9593022830296768,0.970074783758523,0.7314283822507016,0.9320338412837915,,1.1454545341951083,1.0788805467018665,0.8899492521314767,,0.869152987689282,0.8835821009393948,,1.1654411922611787,1.337349441716315,0.9157525230731428,,,0.9334351049459559,,0.8586081021657003,0.8389831068858815,,0.9178743436824064,1.0552805348696617,0.90491806077614,0.981641270835516,,0.9147802498245671,1.0059662658051423,0.9253288550425147,0.9263105923977912
2014-01-30,0.9125934881576091,0.9035714252262699,0.8884688920138706,0.8375000158945719,0.8921815314589876,0.8955432149767703,0.9831111339475079,,,0.9195402500446418,0.9146644327106422,0.8912013411887957,0.9048179061277973,,0.8885698106038944,0.9600666299004372,0.987654299485705,0.9479166687362723,0.9567567284597512,0.9239493219742808,,0.9264126560408518,0.891373811456694,1.0398860698816406,0.9499204551067637,0.8332198856876203,0.9255203067739471,0.8355917693615055,1.0786885680138891,1.0169490330061097,0.9495392683970687,0.9538792010041226,1.0021739628454698,,,0.8729250486199235,,,0.9441912734547765,0.9365482362287829,0.9604651002899391,0.9850373621512608,0.7128571221293207,0.9381355356644191,,1.106493593352023,1.0674300425103864,0.8881218571589072,,0.8621997854895856,0.8776119289113514,,1.1176470330429744,1.4698795820981827,0.8977621001556343,,,0.9346564606112557,,0.835897448079244,0.850924535116817,,0.9247756724725972,1.0602310645877513,0.873770535713027,0.9787038769705185,,0.9147802498245671,1.0002594587919176,0.9049341537076904,0.9020771706491297
2014-01-31,0.9252443556094649,0.9,0.9064272231528737,0.8704166412353517,0.9047919397219976,0.9108635294452039,0.9759999144784605,,,0.9080460078808578,0.9237780308737865,0.8909953176613963,0.8930670013840265,,0.8925904708817648,0.9717138005276826,1.0116194291724545,0.9604166563186383,0.9789188724057162,0.928285550076134,,0.9445466837138146,0.9105431531849616,1.0170940008383367,0.9419713712943125,0.8373043255331342,0.9446878681631415,0.8717254060990967,1.0459016281288631,1.0169490330061097,0.9763053364646825,0.9649624332581371,1.0027174535568375,,,0.8729250486199235,,,0.9589976323222017,0.9600253175445413,0.9825580737731369,1.002493703609455,0.697142644901636,0.9394914896538524,,1.0805194676515524,1.049618428859416,0.8854822220964857,,0.8704172391525873,0.8776119289113514,,1.121323500086383,1.3975903493327761,0.8990784970595531,,,0.9312977084532238,,0.8249084647296296,0.8574730744962206,,0.9178743436824064,1.0429043286034392,0.8663935541947967,0.9785202504603971,,0.8948068688930242,1.0236057033831862,0.9013157594773565,0.9253214500415666
2014-02-03,0.8913169145844871,0.8871428691854283,0.8724007834282916,0.8383333683013916,0.8616015069220271,0.8788301573763335,0.9511110773929414,,,0.8643678328496085,0.8864954538209554,0.8483412158359381,0.8666275075948886,,0.8632969480011402,0.9597641111677572,0.9985476231884995,0.9531249223897882,0.9502703031655392,0.9099399635278413,,0.9074901188133867,0.8747603778963517,0.9800569990219404,0.9133544086137756,0.8141593178884832,0.9309967528851456,0.853658587730301,0.9606557598481421,1.0169490330061097,0.9433962501016078,0.9302824591029624,0.9657609144658817,,,0.8586148019212362,,,0.9362187552963217,0.9486040314770678,0.9372093095464791,0.9376558044515897,0.7071429432654984,0.9150847121313426,,1.0571429279164632,1.027989935989847,0.8659898541441731,,0.8280657796571016,0.8268656944161031,,1.0919117637391116,1.2530120274276162,0.8889863718732123,,,0.9160305218524039,,0.8058608283817957,0.8127889493682678,,0.9213250492053121,1.02722771673449,0.846994595862932,0.9484119458359223,,0.8921437556683937,1.0191958934659429,0.8980262812588173,0.9193867845638328
2014-02-04,0.8953421856059471,0.9,0.8799622820827251,0.8658333619435629,0.8902900297888736,0.8993732235856786,0.9511110773929414,,,0.8597701359840949,0.8927092464110966,0.861322899000208,0.9312573161482416,,0.8879954149135164,0.9582514177948219,0.9796659782141821,0.979166588021652,0.9518918276930607,0.895597073543068,,0.9369251015191951,0.8881789110123731,0.9864672663176972,0.9101748496475701,0.8236896342480363,0.9312705556053893,0.8626920406009977,0.9639344538366447,1.0169490330061097,0.9622641667344052,0.9431533754295505,0.9798913619806738,,,0.8654837137858951,,,0.9908884661040486,0.994606611556669,0.9499999667322928,0.965087198171609,0.6871428063450958,0.9205084295172534,,1.0363636645122298,1.0178118138474432,0.8873096170690553,,0.8388116759638862,0.8411940389604711,,1.1176470330429744,1.289156715623146,0.9214567422720998,,,0.9160305218524039,,0.827838864947277,0.8204930658029423,,0.9634230643442944,1.063531391504477,0.8573770520049315,0.9627317321736617,,0.8921437556683937,1.0111543531436025,0.9023026135462713,0.9545004892415442
2014-02-05,0.8878665882596326,0.8764285935066188,0.8931949216291151,0.859999974568685,0.8767339407723802,0.8955432149767703,0.9333333735652404,,,0.8666666812823653,0.9059651944796512,0.8504018441345942,0.9271445246185299,,0.8627226070881502,0.9453940725273204,0.9404502285179561,0.9804687507761021,0.9313513173359926,0.8819213261608413,,0.9308804256282075,0.894568711901015,0.9957264658276551,0.8942764956257302,0.7964601867578714,0.910460047325958,0.8554652783044405,0.9344262079401213,1.0169490330061097,0.9473452735112988,0.929924959469897,0.9701087364965675,,,0.8631940764976755,,,0.9851936411325747,0.9898476718877157,0.9069767261338023,0.9875311252167172,0.6985715217006576,0.9098304397081998,,0.98701299907667,1.05725198710014,0.8862944621863375,,0.8192162002624472,0.8256716372361824,,1.051470538607725,1.3734939862861917,0.9109258181177861,,,0.9175571923555714,,0.8036630456851233,0.8027735318778509,,0.9627328574352173,1.0594059631870694,0.874316964285015,0.9353772649370573,,0.8921437556683937,1.0121919904022016,0.8947366970067476,0.960435249049085
